CASE_ID;EVENT_ID;ACTIVITY;START_TIMESTAMP;END_TIMESTAMP;RECURSO;AGENTE;duration_seconds
cf00a21092a5e5e0;2155;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-12 22:08:54.862812;2025-07-12 22:08:55.862812;;ai;1.0
cf00a21092a5e5e0;2156;DETECÇÃO DE ESTRESSE;2025-07-12 22:08:55.862812;2025-07-12 22:14:22.947813;;human;327.085001
cf00a21092a5e5e0;2157;ESCLARECIMENTO PROATIVO;2025-07-12 22:14:22.947813;2025-07-12 22:15:08.300311;cartoes_credito_outros_produtos;ai;45.352498
cf00a21092a5e5e0;2158;REJEIÇÃO DA SOLUÇÃO;2025-07-12 22:15:08.300311;2025-07-12 22:20:04.485476;;human;296.185165
cf00a21092a5e5e0;2159;ESCLARECIMENTO PROATIVO;2025-07-12 22:20:04.485476;2025-07-12 22:21:03.535587;cartoes_credito_outros_produtos;ai;59.050111
cf00a21092a5e5e0;2160;DETECÇÃO DE ESTRESSE;2025-07-12 22:21:03.535587;2025-07-12 22:24:56.100848;;human;232.565261
cf00a21092a5e5e0;2161;ENTREGA DA SOLUÇÃO;2025-07-12 22:24:56.100848;2025-07-12 22:25:45.467454;cartoes_credito_outros_produtos;ai;49.366606
cf00a21092a5e5e0;2162;AGRADECIMENTO ESPONTÂNEO;2025-07-12 22:25:45.467454;2025-07-12 22:29:21.606852;;human;216.139398
cf00a21092a5e5e0;2163;ESCLARECIMENTO PROATIVO;2025-07-12 22:29:21.606852;2025-07-12 22:30:14.360410;cartoes_credito_outros_produtos;ai;52.753558
cf00a21092a5e5e0;2164;AGRADECIMENTO ESPONTÂNEO;2025-07-12 22:30:14.360410;2025-07-12 22:33:20.567234;;human;186.206824
cf00a21092a5e5e0;2165;END-DIALOGUE-SYSTEM;2025-07-12 22:33:20.567234;2025-07-12 22:33:20.567234;;syst;0.0
cf46ba31759a7cd0;2166;START-DIALOGUE-SYTEM;2025-07-24 13:35:37.229261;2025-07-24 13:35:37.229261;;syst;0.0
cf46ba31759a7cd0;2167;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-24 13:35:37.229261;2025-07-24 13:35:38.229261;;ai;1.0
cf46ba31759a7cd0;2168;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-24 13:35:38.229261;2025-07-24 13:40:53.080237;;human;314.850976
cf46ba31759a7cd0;2169;ENTREGA DA SOLUÇÃO;2025-07-24 13:40:53.080237;2025-07-24 13:41:33.339922;cartoes_credito_outros_produtos;ai;40.259685
cf46ba31759a7cd0;2170;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-24 13:41:33.339922;2025-07-24 13:47:29.853387;;human;356.513465
cf46ba31759a7cd0;2171;ESCLARECIMENTO PROATIVO;2025-07-24 13:47:29.853387;2025-07-24 13:48:13.980785;cartoes_credito_outros_produtos;ai;44.127398
cf46ba31759a7cd0;2172;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-24 13:48:13.980785;2025-07-24 13:54:36.454915;;human;382.47413
cf46ba31759a7cd0;2173;ENTREGA DA SOLUÇÃO;2025-07-24 13:54:36.454915;2025-07-24 13:55:26.330282;cartoes_credito_outros_produtos;ai;49.875367
cf46ba31759a7cd0;2174;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-24 13:55:26.330282;2025-07-24 14:02:01.096027;;human;394.765745
cf46ba31759a7cd0;2175;ESCLARECIMENTO PROATIVO;2025-07-24 14:02:01.096027;2025-07-24 14:02:53.934723;cartoes_credito_outros_produtos;ai;52.838696
cf46ba31759a7cd0;2176;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-24 14:02:53.934723;2025-07-24 14:08:26.091793;;human;332.15707
cf46ba31759a7cd0;2177;END-DIALOGUE-SYSTEM;2025-07-24 14:08:26.091793;2025-07-24 14:08:26.091793;;syst;0.0
d28d9b9da2488390;2178;START-DIALOGUE-SYTEM;2025-07-15 21:39:48.296469;2025-07-15 21:39:48.296469;;syst;0.0
d28d9b9da2488390;2179;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-15 21:39:48.296469;2025-07-15 21:39:49.296469;;ai;1.0
d28d9b9da2488390;2180;REJEIÇÃO DA SOLUÇÃO;2025-07-15 21:39:49.296469;2025-07-15 21:42:01.529912;;human;132.233443
d28d9b9da2488390;2181;ESCLARECIMENTO PROATIVO;2025-07-15 21:42:01.529912;2025-07-15 21:42:44.713470;cartoes_credito_outros_produtos;ai;43.183558
d28d9b9da2488390;2182;REJEIÇÃO DA SOLUÇÃO;2025-07-15 21:42:44.713470;2025-07-15 21:45:33.529283;;human;168.815813
d28d9b9da2488390;2183;ESCLARECIMENTO PROATIVO;2025-07-15 21:45:33.529283;2025-07-15 21:46:13.957926;cartoes_credito_outros_produtos;ai;40.428643
d28d9b9da2488390;2184;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-15 21:46:13.957926;2025-07-15 21:48:13.430459;;human;119.472533
d28d9b9da2488390;2185;END-DIALOGUE-SYSTEM;2025-07-15 21:48:13.430459;2025-07-15 21:48:13.430459;;syst;0.0
d31fab61f334d9b5;2186;START-DIALOGUE-SYTEM;2025-07-13 05:40:08.110099;2025-07-13 05:40:08.110099;;syst;0.0
d31fab61f334d9b5;2187;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-13 05:40:08.110099;2025-07-13 05:40:09.110099;;ai;1.0
d31fab61f334d9b5;2188;SOLICITAÇÃO DE CANCELAMENTO;2025-07-13 05:40:09.110099;2025-07-13 05:44:07.979750;;human;238.869651
d31fab61f334d9b5;2189;ENTREGA DA SOLUÇÃO;2025-07-13 05:44:07.979750;2025-07-13 05:44:46.163019;cartoes_credito_outros_produtos;ai;38.183269
d31fab61f334d9b5;2190;SOLICITAÇÃO DE CANCELAMENTO;2025-07-13 05:44:46.163019;2025-07-13 05:49:18.780081;;human;272.617062
d31fab61f334d9b5;2191;ESCLARECIMENTO PROATIVO;2025-07-13 05:49:18.780081;2025-07-13 05:49:54.908630;cartoes_credito_outros_produtos;ai;36.128549
d31fab61f334d9b5;2192;SOLICITAÇÃO DE CANCELAMENTO;2025-07-13 05:49:54.908630;2025-07-13 05:54:03.291578;;human;248.382948
d31fab61f334d9b5;2193;END-DIALOGUE-SYSTEM;2025-07-13 05:54:03.291578;2025-07-13 05:54:03.291578;;syst;0.0
d3576807688b4597;2194;START-DIALOGUE-SYTEM;2025-07-14 18:19:00.611949;2025-07-14 18:19:00.611949;;syst;0.0
d3576807688b4597;2195;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-14 18:19:00.611949;2025-07-14 18:19:01.611949;;ai;1.0
d3576807688b4597;2196;ESCLARECIMENTO DA INTENÇÃO;2025-07-14 18:19:01.611949;2025-07-14 18:27:27.962477;;human;506.350528
d3576807688b4597;2197;ESCLARECIMENTO PROATIVO;2025-07-14 18:27:27.962477;2025-07-14 18:28:10.749249;cartoes_credito_outros_produtos;ai;42.786772
d3576807688b4597;2198;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-14 18:28:10.749249;2025-07-14 18:40:12.402999;;human;721.65375
d3576807688b4597;2199;RESPOSTA COM DADOS;2025-07-14 18:40:12.402999;2025-07-14 18:40:58.629601;cartoes_credito_outros_produtos;ai;46.226602
d3576807688b4597;2200;DÚVIDA SOBRE RESPOSTA;2025-07-14 18:40:58.629601;2025-07-14 18:51:25.987751;;human;627.35815
d3576807688b4597;2201;ENTREGA DA SOLUÇÃO;2025-07-14 18:51:25.987751;2025-07-14 18:52:10.733658;cartoes_credito_outros_produtos;ai;44.745907
d3576807688b4597;2202;AGRADECIMENTO ESPONTÂNEO;2025-07-14 18:52:10.733658;2025-07-14 19:01:01.663917;;human;530.930259
d3576807688b4597;2203;END-DIALOGUE-SYSTEM;2025-07-14 19:01:01.663917;2025-07-14 19:01:01.663917;;syst;0.0
d3c79828f9bcf8a6;2204;START-DIALOGUE-SYTEM;2025-07-11 23:24:48.743732;2025-07-11 23:24:48.743732;;syst;0.0
d3c79828f9bcf8a6;2205;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 23:24:48.743732;2025-07-11 23:24:49.743732;;ai;1.0
d3c79828f9bcf8a6;2206;EXPANSÃO DA INTENÇÃO;2025-07-11 23:24:49.743732;2025-07-11 23:28:04.276650;;human;194.532918
d3c79828f9bcf8a6;2207;RESPOSTA COM DADOS;2025-07-11 23:28:04.276650;2025-07-11 23:28:37.608058;cartoes_credito_outros_produtos;ai;33.331408
d3c79828f9bcf8a6;2208;EXPANSÃO DA INTENÇÃO;2025-07-11 23:28:37.608058;2025-07-11 23:31:37.731363;;human;180.123305
d3c79828f9bcf8a6;2209;RESPOSTA COM DADOS;2025-07-11 23:31:37.731363;2025-07-11 23:32:12.165646;cartoes_credito_outros_produtos;ai;34.434283
d3c79828f9bcf8a6;2210;FEEDBACK DO USUÁRIO;2025-07-11 23:32:12.165646;2025-07-11 23:35:24.861327;;human;192.695681
d3c79828f9bcf8a6;2211;ENTREGA DA SOLUÇÃO;2025-07-11 23:35:24.861327;2025-07-11 23:35:54.561791;cartoes_credito_outros_produtos;ai;29.700464
d3c79828f9bcf8a6;2212;FEEDBACK DO USUÁRIO;2025-07-11 23:35:54.561791;2025-07-11 23:38:46.045588;;human;171.483797
d3c79828f9bcf8a6;2213;END-DIALOGUE-SYSTEM;2025-07-11 23:38:46.045588;2025-07-11 23:38:46.045588;;syst;0.0
d4a0ecf1285e928f;2214;START-DIALOGUE-SYTEM;2025-07-10 01:16:10.571115;2025-07-10 01:16:10.571115;;syst;0.0
d4a0ecf1285e928f;2215;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-10 01:16:10.571115;2025-07-10 01:16:11.571115;;ai;1.0
d4a0ecf1285e928f;2216;RELATO DE FRAUDE;2025-07-10 01:16:11.571115;2025-07-10 01:19:47.293606;;human;215.722491
d4a0ecf1285e928f;2217;ENTREGA DA SOLUÇÃO;2025-07-10 01:19:47.293606;2025-07-10 01:20:30.541598;cartoes_credito_outros_produtos;ai;43.247992
d4a0ecf1285e928f;2218;RELATO DE FRAUDE;2025-07-10 01:20:30.541598;2025-07-10 01:24:23.229854;;human;232.688256
d4a0ecf1285e928f;2219;ESCLARECIMENTO PROATIVO;2025-07-10 01:24:23.229854;2025-07-10 01:25:04.898308;cartoes_credito_outros_produtos;ai;41.668454
d4a0ecf1285e928f;2220;REJEIÇÃO DA SOLUÇÃO;2025-07-10 01:25:04.898308;2025-07-10 01:27:28.995433;;human;144.097125
d4a0ecf1285e928f;2221;ESCLARECIMENTO PROATIVO;2025-07-10 01:27:28.995433;2025-07-10 01:28:07.531633;cartoes_credito_outros_produtos;ai;38.5362
d4a0ecf1285e928f;2222;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-10 01:28:07.531633;2025-07-10 01:30:41.747530;;human;154.215897
d4a0ecf1285e928f;2223;END-DIALOGUE-SYSTEM;2025-07-10 01:30:41.747530;2025-07-10 01:30:41.747530;;syst;0.0
d4b76cd1368ddb3b;2224;START-DIALOGUE-SYTEM;2025-06-29 20:50:50.540778;2025-06-29 20:50:50.540778;;syst;0.0
d4b76cd1368ddb3b;2225;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-29 20:50:50.540778;2025-06-29 20:50:51.540778;;ai;1.0
d4b76cd1368ddb3b;2226;SOLICITAÇÃO DE CANCELAMENTO;2025-06-29 20:50:51.540778;2025-06-29 21:00:40.836716;;human;589.295938
d4b76cd1368ddb3b;2227;ENTREGA DA SOLUÇÃO;2025-06-29 21:00:40.836716;2025-06-29 21:01:19.605131;cartoes_credito_outros_produtos;ai;38.768415
d4b76cd1368ddb3b;2228;SOLICITAÇÃO DE CANCELAMENTO;2025-06-29 21:01:19.605131;2025-06-29 21:09:43.984245;;human;504.379114
d4b76cd1368ddb3b;2229;ENTREGA DA SOLUÇÃO;2025-06-29 21:09:43.984245;2025-06-29 21:10:20.120051;cartoes_credito_outros_produtos;ai;36.135806
d4b76cd1368ddb3b;2230;SOLICITAÇÃO DE CANCELAMENTO;2025-06-29 21:10:20.120051;2025-06-29 21:18:38.650756;;human;498.530705
d4b76cd1368ddb3b;2231;END-DIALOGUE-SYSTEM;2025-06-29 21:18:38.650756;2025-06-29 21:18:38.650756;;syst;0.0
d547e8950494d36a;2232;START-DIALOGUE-SYTEM;2025-07-17 21:36:56.897529;2025-07-17 21:36:56.897529;;syst;0.0
d547e8950494d36a;2233;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-17 21:36:56.897529;2025-07-17 21:36:57.897529;;ai;1.0
d547e8950494d36a;2234;URGÊNCIA COM LINGUAGEM AGRESSIVA;2025-07-17 21:36:57.897529;2025-07-17 21:45:14.560461;;human;496.662932
d547e8950494d36a;2235;ESCLARECIMENTO PROATIVO;2025-07-17 21:45:14.560461;2025-07-17 21:45:57.777362;cartoes_credito_outros_produtos;ai;43.216901
d547e8950494d36a;2236;RESPOSTA COM INSATISFAÇÃO;2025-07-17 21:45:57.777362;2025-07-17 21:54:21.817650;;human;504.040288
d547e8950494d36a;2237;RESPOSTA COM DADOS;2025-07-17 21:54:21.817650;2025-07-17 21:55:02.121675;cartoes_credito_outros_produtos;ai;40.304025
d547e8950494d36a;2238;REJEIÇÃO DA SOLUÇÃO;2025-07-17 21:55:02.121675;2025-07-17 22:06:48.701986;;human;706.580311
d547e8950494d36a;2239;ENTREGA DA SOLUÇÃO;2025-07-17 22:06:48.701986;2025-07-17 22:07:29.567036;cartoes_credito_outros_produtos;ai;40.86505
d547e8950494d36a;2240;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-17 22:07:29.567036;2025-07-17 22:16:30.198175;;human;540.631139
d547e8950494d36a;2241;END-DIALOGUE-SYSTEM;2025-07-17 22:16:30.198175;2025-07-17 22:16:30.198175;;syst;0.0
d61beb2b76713cb6;2242;START-DIALOGUE-SYTEM;2025-07-07 16:00:27.160581;2025-07-07 16:00:27.160581;;syst;0.0
d61beb2b76713cb6;2243;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-07 16:00:27.160581;2025-07-07 16:00:28.160581;;ai;1.0
d61beb2b76713cb6;2244;SOLICITAÇÃO DE CANCELAMENTO;2025-07-07 16:00:28.160581;2025-07-07 16:09:27.088832;;human;538.928251
d61beb2b76713cb6;2245;ESCLARECIMENTO PROATIVO;2025-07-07 16:09:27.088832;2025-07-07 16:10:16.046311;cartoes_credito_outros_produtos;ai;48.957479
d61beb2b76713cb6;2246;SOLICITAÇÃO DE CANCELAMENTO;2025-07-07 16:10:16.046311;2025-07-07 16:18:58.958165;;human;522.911854
d61beb2b76713cb6;2247;ENTREGA DA SOLUÇÃO;2025-07-07 16:18:58.958165;2025-07-07 16:19:46.294935;cartoes_credito_outros_produtos;ai;47.33677
d61beb2b76713cb6;2248;FEEDBACK DO USUÁRIO;2025-07-07 16:19:46.294935;2025-07-07 16:26:27.812395;;human;401.51746
d61beb2b76713cb6;2249;END-DIALOGUE-SYSTEM;2025-07-07 16:26:27.812395;2025-07-07 16:26:27.812395;;syst;0.0
d61d0fd7cd88171f;2250;START-DIALOGUE-SYTEM;2025-07-11 21:46:49.428901;2025-07-11 21:46:49.428901;;syst;0.0
d61d0fd7cd88171f;2251;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-11 21:46:49.428901;2025-07-11 21:46:50.428901;;ai;1.0
d61d0fd7cd88171f;2252;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 21:46:50.428901;2025-07-11 21:51:31.925795;;human;281.496894
d61d0fd7cd88171f;2253;ESCLARECIMENTO PROATIVO;2025-07-11 21:51:31.925795;2025-07-11 21:52:20.700043;cartoes_credito_outros_produtos, fidelidade_varejo;ai;48.774248
d61d0fd7cd88171f;2254;REJEIÇÃO DA SOLUÇÃO;2025-07-11 21:52:20.700043;2025-07-11 21:56:06.257462;;human;225.557419
d61d0fd7cd88171f;2255;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-11 21:56:06.257462;2025-07-11 21:56:54.060855;fidelidade_aereos;ai;47.803393
d61d0fd7cd88171f;2256;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-11 21:56:54.060855;2025-07-11 22:00:47.224193;;human;233.163338
d61d0fd7cd88171f;2257;END-DIALOGUE-SYSTEM;2025-07-11 22:00:47.224193;2025-07-11 22:00:47.224193;;syst;0.0
d62ed24a3156fca0;2258;START-DIALOGUE-SYTEM;2025-07-14 18:11:10.646221;2025-07-14 18:11:10.646221;;syst;0.0
d62ed24a3156fca0;2259;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-14 18:11:10.646221;2025-07-14 18:11:11.646221;;ai;1.0
d62ed24a3156fca0;2260;DETECÇÃO DE ESTRESSE;2025-07-14 18:11:11.646221;2025-07-14 18:15:13.388031;;human;241.74181
d62ed24a3156fca0;2261;ESCLARECIMENTO PROATIVO;2025-07-14 18:15:13.388031;2025-07-14 18:15:54.456463;cartoes_credito_outros_produtos;ai;41.068432
d62ed24a3156fca0;2262;REJEIÇÃO DA SOLUÇÃO;2025-07-14 18:15:54.456463;2025-07-14 18:18:52.380960;;human;177.924497
d62ed24a3156fca0;2263;RESPOSTA COM DADOS;2025-07-14 18:18:52.380960;2025-07-14 18:19:34.430808;cartoes_credito_outros_produtos;ai;42.049848
d62ed24a3156fca0;2264;DETECÇÃO DE ESTRESSE;2025-07-14 18:19:34.430808;2025-07-14 18:23:19.360850;;human;224.930042
d62ed24a3156fca0;2265;END-DIALOGUE-SYSTEM;2025-07-14 18:23:19.360850;2025-07-14 18:23:19.360850;;syst;0.0
d6a60efe23c7901a;2266;START-DIALOGUE-SYTEM;2025-07-14 22:24:48.865626;2025-07-14 22:24:48.865626;;syst;0.0
d6a60efe23c7901a;2267;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-14 22:24:48.865626;2025-07-14 22:24:49.865626;;ai;1.0
d6a60efe23c7901a;2268;EXPANSÃO DA INTENÇÃO;2025-07-14 22:24:49.865626;2025-07-14 22:26:35.128305;;human;105.262679
d6a60efe23c7901a;2269;RESPOSTA COM DADOS;2025-07-14 22:26:35.128305;2025-07-14 22:27:14.205754;cartoes_credito_outros_produtos;ai;39.077449
d6a60efe23c7901a;2270;RESPOSTA COM INSATISFAÇÃO;2025-07-14 22:27:14.205754;2025-07-14 22:28:56.741530;;human;102.535776
d6a60efe23c7901a;2271;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-14 22:28:56.741530;2025-07-14 22:29:23.015899;cartoes_credito_outros_produtos;ai;26.274369
d6a60efe23c7901a;2272;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-14 22:29:23.015899;2025-07-14 22:30:35.754881;;human;72.738982
d6a60efe23c7901a;2273;END-DIALOGUE-SYSTEM;2025-07-14 22:30:35.754881;2025-07-14 22:30:35.754881;;syst;0.0
d6a7027f9c91e7ae;2274;START-DIALOGUE-SYTEM;2025-06-26 11:17:06.043713;2025-06-26 11:17:06.043713;;syst;0.0
d6a7027f9c91e7ae;2275;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-26 11:17:06.043713;2025-06-26 11:17:07.043713;;ai;1.0
d6a7027f9c91e7ae;2276;URGÊNCIA COM LINGUAGEM AGRESSIVA;2025-06-26 11:17:07.043713;2025-06-26 11:18:33.572536;;human;86.528823
d6a7027f9c91e7ae;2277;ESCLARECIMENTO PROATIVO;2025-06-26 11:18:33.572536;2025-06-26 11:19:11.273459;cartoes_credito_outros_produtos;ai;37.700923
d6a7027f9c91e7ae;2278;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-06-26 11:19:11.273459;2025-06-26 11:20:35.564844;;human;84.291385
d6a7027f9c91e7ae;2279;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-06-26 11:20:35.564844;2025-06-26 11:21:12.625892;cartoes_credito_outros_produtos, fidelidade_aereos;ai;37.061048
d6a7027f9c91e7ae;2280;SOLICITAÇÃO DIRETA DE HUMANO;2025-06-26 11:21:12.625892;2025-06-26 11:23:11.205330;;human;118.579438
d6a7027f9c91e7ae;2281;ESCLARECIMENTO PROATIVO;2025-06-26 11:23:11.205330;2025-06-26 11:24:08.584150;fidelidade_aereos, fidelidade_varejo;ai;57.37882
d6a7027f9c91e7ae;2282;SOLICITAÇÃO DIRETA DE HUMANO;2025-06-26 11:24:08.584150;2025-06-26 11:25:25.466232;;human;76.882082
d6a7027f9c91e7ae;2283;END-DIALOGUE-SYSTEM;2025-06-26 11:25:25.466232;2025-06-26 11:25:25.466232;;syst;0.0
d85b164e77b5dbf7;2284;START-DIALOGUE-SYTEM;2025-07-25 13:03:49.638485;2025-07-25 13:03:49.638485;;syst;0.0
d85b164e77b5dbf7;2285;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-25 13:03:49.638485;2025-07-25 13:03:50.638485;;ai;1.0
d85b164e77b5dbf7;2286;EXPANSÃO DA INTENÇÃO;2025-07-25 13:03:50.638485;2025-07-25 13:12:02.302668;;human;491.664183
d85b164e77b5dbf7;2287;ENTREGA DA SOLUÇÃO;2025-07-25 13:12:02.302668;2025-07-25 13:12:44.640092;cartoes_credito_outros_produtos;ai;42.337424
d85b164e77b5dbf7;2288;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-25 13:12:44.640092;2025-07-25 13:23:07.831783;;human;623.191691
d85b164e77b5dbf7;2289;RESPOSTA COM DADOS;2025-07-25 13:23:07.831783;2025-07-25 13:23:49.932313;cartoes_credito_outros_produtos;ai;42.10053
d85b164e77b5dbf7;2290;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-25 13:23:49.932313;2025-07-25 13:33:54.772347;;human;604.840034
d85b164e77b5dbf7;2291;END-DIALOGUE-SYSTEM;2025-07-25 13:33:54.772347;2025-07-25 13:33:54.772347;;syst;0.0
da0b14a53255f19e;2292;START-DIALOGUE-SYTEM;2025-07-25 12:38:28.948938;2025-07-25 12:38:28.948938;;syst;0.0
da0b14a53255f19e;2293;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-25 12:38:28.948938;2025-07-25 12:38:29.948938;;ai;1.0
da0b14a53255f19e;2294;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-25 12:38:29.948938;2025-07-25 12:40:19.692419;;human;109.743481
da0b14a53255f19e;2295;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-25 12:40:19.692419;2025-07-25 12:41:13.591587;cartoes_credito_outros_produtos;ai;53.899168
da0b14a53255f19e;2296;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-25 12:41:13.591587;2025-07-25 12:43:38.129969;;human;144.538382
da0b14a53255f19e;2297;END-DIALOGUE-SYSTEM;2025-07-25 12:43:38.129969;2025-07-25 12:43:38.129969;;syst;0.0
da64d6dbee223e57;2298;START-DIALOGUE-SYTEM;2025-07-17 11:29:56.358630;2025-07-17 11:29:56.358630;;syst;0.0
da64d6dbee223e57;2299;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-17 11:29:56.358630;2025-07-17 11:29:57.358630;;ai;1.0
da64d6dbee223e57;2300;REJEIÇÃO DA SOLUÇÃO;2025-07-17 11:29:57.358630;2025-07-17 11:36:11.190105;;human;373.831475
da64d6dbee223e57;2301;RESPOSTA COM DADOS;2025-07-17 11:36:11.190105;2025-07-17 11:36:44.174173;cartoes_credito_outros_produtos;ai;32.984068
da64d6dbee223e57;2302;REJEIÇÃO DA SOLUÇÃO;2025-07-17 11:36:44.174173;2025-07-17 11:42:27.405180;;human;343.231007
da64d6dbee223e57;2303;ESCLARECIMENTO PROATIVO;2025-07-17 11:42:27.405180;2025-07-17 11:43:04.848256;cartoes_credito_outros_produtos;ai;37.443076
da64d6dbee223e57;2304;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-17 11:43:04.848256;2025-07-17 11:50:31.247026;;human;446.39877
da64d6dbee223e57;2305;END-DIALOGUE-SYSTEM;2025-07-17 11:50:31.247026;2025-07-17 11:50:31.247026;;syst;0.0
dbb1432b49b1871f;2306;START-DIALOGUE-SYTEM;2025-07-23 13:19:04.050196;2025-07-23 13:19:04.050196;;syst;0.0
dbb1432b49b1871f;2307;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-23 13:19:04.050196;2025-07-23 13:19:05.050196;;ai;1.0
dbb1432b49b1871f;2308;EXPANSÃO DA INTENÇÃO;2025-07-23 13:19:05.050196;2025-07-23 13:24:40.795794;;human;335.745598
dbb1432b49b1871f;2309;ESCLARECIMENTO PROATIVO;2025-07-23 13:24:40.795794;2025-07-23 13:25:18.547693;cartoes_credito_outros_produtos;ai;37.751899
dbb1432b49b1871f;2310;DÚVIDA SOBRE RESPOSTA;2025-07-23 13:25:18.547693;2025-07-23 13:30:44.238416;;human;325.690723
dbb1432b49b1871f;2311;ERRO DE EXECUÇÃO DE PROCESSO;2025-07-23 13:30:44.238416;2025-07-23 13:31:31.584820;cartoes_credito_outros_produtos;ai;47.346404
dbb1432b49b1871f;2312;DETECÇÃO DE ESTRESSE;2025-07-23 13:31:31.584820;2025-07-23 13:36:01.392481;;human;269.807661
dbb1432b49b1871f;2313;END-DIALOGUE-SYSTEM;2025-07-23 13:36:01.392481;2025-07-23 13:36:01.392481;;syst;0.0
dc0e3db406594326;2314;START-DIALOGUE-SYTEM;2025-07-19 08:25:46.838890;2025-07-19 08:25:46.838890;;syst;0.0
dc0e3db406594326;2315;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-19 08:25:46.838890;2025-07-19 08:25:47.838890;;ai;1.0
dc0e3db406594326;2316;RELATO DE FRAUDE;2025-07-19 08:25:47.838890;2025-07-19 08:27:24.484102;;human;96.645212
dc0e3db406594326;2317;ENTREGA DA SOLUÇÃO;2025-07-19 08:27:24.484102;2025-07-19 08:28:01.248664;cartoes_credito_outros_produtos;ai;36.764562
dc0e3db406594326;2318;RELATO DE FRAUDE;2025-07-19 08:28:01.248664;2025-07-19 08:29:50.137746;;human;108.889082
dc0e3db406594326;2319;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-19 08:29:50.137746;2025-07-19 08:30:36.303754;cartoes_credito_outros_produtos;ai;46.166008
dc0e3db406594326;2320;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-19 08:30:36.303754;2025-07-19 08:32:25.120450;;human;108.816696
dc0e3db406594326;2321;RECOMENDAÇÃO DE SEGURANÇA;2025-07-19 08:32:25.120450;2025-07-19 08:33:00.430979;cartoes_credito_outros_produtos;ai;35.310529
dc0e3db406594326;2322;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-19 08:33:00.430979;2025-07-19 08:34:06.988329;;human;66.55735
dc0e3db406594326;2323;END-DIALOGUE-SYSTEM;2025-07-19 08:34:06.988329;2025-07-19 08:34:06.988329;;syst;0.0
dcd9eb8973eb56c4;2324;START-DIALOGUE-SYTEM;2025-07-25 12:14:38.903534;2025-07-25 12:14:38.903534;;syst;0.0
dcd9eb8973eb56c4;2325;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-25 12:14:38.903534;2025-07-25 12:14:39.903534;;ai;1.0
dcd9eb8973eb56c4;2326;REJEIÇÃO DA SOLUÇÃO;2025-07-25 12:14:39.903534;2025-07-25 12:18:32.460794;;human;232.55726
dcd9eb8973eb56c4;2327;RESPOSTA GENÉRICA E EVASIVA;2025-07-25 12:18:32.460794;2025-07-25 12:19:09.148194;cartoes_credito_outros_produtos;ai;36.6874
dcd9eb8973eb56c4;2328;REJEIÇÃO DA SOLUÇÃO;2025-07-25 12:19:09.148194;2025-07-25 12:23:18.483785;;human;249.335591
dcd9eb8973eb56c4;2329;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-25 12:23:18.483785;2025-07-25 12:23:55.423165;cartoes_credito_outros_produtos;ai;36.93938
